original_prompt,final_prompt,video_path,overall_cultural_relevance,person_cultural_relevance,action_cultural_relevance,location_cultural_relevance,overall_avg,person_avg,action_avg,location_avg,base_vs_single_avg,v_base_to_overall_cultural_relevance_avg_avg,v_base_to_person_cultural_relevance_avg_avg,v_base_to_action_cultural_relevance_avg_avg,v_base_to_location_cultural_relevance_avg_avg,v_base_to_original_prompt_avg_avg,v_base_to_final_prompt_avg_avg,v_var_to_overall_cultural_relevance_avg_avg,v_var_to_person_cultural_relevance_avg_avg,v_var_to_action_cultural_relevance_avg_avg,v_var_to_location_cultural_relevance_avg_avg,v_var_to_original_prompt_avg_avg,v_var_to_final_prompt_avg_avg,vlm_overall_score,vlm_person_score,vlm_action_score,vlm_location_score,vlm_visual_similarity_score,vlm_v_base_overall_score,vlm_v_base_person_score,vlm_v_base_action_score,vlm_v_base_location_score,vlm_v_base_original_prompt_score,vlm_v_base_final_prompt_score,vlm_v_var_overall_score,vlm_v_var_person_score,vlm_v_var_action_score,vlm_v_var_location_score,vlm_v_var_original_prompt_score,vlm_v_var_final_prompt_score,VQA_A,VQA_T,IS,clip_temp_score,warping_error,face_consistency_score,flow_score,clip_score,blip_bleu,sd_score,Visual_Quality,Temporal_Consistency
a Romanian person playing electric guitar at West Lake.,"A young Romanian man with a strong jawline and messy brown hair, wearing a traditional folk-inspired shirt with intricate embroidery, sits cross-legged on a stone bench overlooking the serene waters of West Lake, his fingers moving deftly over the frets of his electric guitar as he plays a soulful melody under the warm glow of string lights wrapped around the willow trees.",/workspace/t2v_self/iter_t2v/results/single/videos/Vavzh-PAkk8.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts playing electric guitar, a practice associated with American culture.",This image shows West Lake in China.,0.2275171756744384,0.2261990189552307,0.2613101303577423,0.1884709984064102,0.7470008373260498,0.2122377157211303,0.209321328997612,0.2894721686840057,0.1972087174654007,0.2908316791057587,0.255194079875946,0.2275171756744384,0.2261990189552307,0.2613101303577423,0.1884709984064102,0.303536194562912,0.3674047350883483,4,5,2,5,2,1,1,4,1,2,1,1,1,2,3,1,4,47.49,93.62,1.08,99.74,0.018,98.81,3.23,16.56,0.33,61.56,64.11,57.38
a Romanian person playing electric guitar at the Potala Palace.,"A young Romanian man with a strong jawline and piercing blue eyes, wearing a traditional Tibetan vest over a black band t-shirt, plays a sleek electric guitar with intricate fingerpicking on the rooftop of the Potala Palace, surrounded by fluttering prayer flags and overlooking the Lhasa Valley's majestic mountain landscape.",/workspace/t2v_self/iter_t2v/results/single/videos/uvwyLBYr3Ek.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts playing electric guitar, a practice associated with American culture.",This image shows the Potala Palace in China.,0.2290150880813598,0.2418046653270721,0.2677635788917542,0.2202609121799469,0.644367802143097,0.1974948465824127,0.1987049520015716,0.2979786098003387,0.1353679805994034,0.25141421854496,0.2132290840148925,0.2290150880813598,0.2418046653270721,0.2677635788917542,0.2202609121799469,0.3545152425765991,0.4129543662071228,2,1,5,1,3,1,1,5,1,1,1,1,1,4,2,1,1,53.87,94.15,1.05,99.58,0.0255,99.08,4.64,14.69,2.46,60.86,65.15,53.55
a Romanian person playing saxophone at the Forbidden City.,"A young Romanian man with a strong jawline and dark hair slicked back, wearing a traditional Chinese qipao-inspired jacket with intricate embroidery, stands confidently in front of the Meridian Gate at the Forbidden City, his eyes closed as he blows into a shiny brass saxophone, its curves glinting in the warm golden light of late afternoon.",/workspace/t2v_self/iter_t2v/results/single/videos/NZSOymlRh_A.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts playing saxophone, a practice associated with American culture.",This image shows the Forbidden City in China.,0.2704283535480499,0.24539575278759,0.2884772658348083,0.2335110187530517,0.7604196548461915,0.216228049993515,0.2236958056688308,0.3144564926624298,0.1643707811832428,0.2825690567493438,0.2438663154840469,0.2704283535480499,0.24539575278759,0.2884772658348083,0.2335110187530517,0.3663508713245392,0.4262292087078094,3,1,5,5,2,1,1,5,1,1,1,3,1,5,5,3,4,88.27,95.88,1.1,99.77,0.0095,99.33,3.97,17.58,1.7,60.96,70.56,60.14
a Romanian person playing saxophone at West Lake.,"A young Romanian man with a strong jawline and dark hair slicked back, wearing a traditional embroidered white shirt and a pair of fitted black pants, stands on the banks of Hangzhou's serene West Lake, his eyes closed in concentration as he blows into a shiny brass saxophone, its curves glinting in the soft, golden light of sunset, which casts a warm glow over the surrounding willow trees and lotus flowers.",/workspace/t2v_self/iter_t2v/results/single/videos/di3MIEyULL0.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts playing saxophone, a practice associated with American culture.",This image shows West Lake in China.,0.2337547034025192,0.250597682595253,0.3063540875911713,0.2068362832069397,0.8055116176605225,0.2288565337657928,0.2437024414539337,0.2997838735580444,0.2005861222743988,0.334366101026535,0.307727500796318,0.2337547034025192,0.250597682595253,0.3063540875911713,0.2068362832069397,0.3412702322006226,0.3686667114496231,3,2,5,4,4,1,1,5,2,2,1,1,2,5,3,2,4,80.14,67.9,1.01,99.78,0.0039,99.63,3.8,18.59,0.08,61.13,65.31,61.84
a Romanian person playing saxophone at the Potala Palace.,"A Romanian man with a strong jawline and piercing green eyes, wearing a traditional Tibetan chupa over his modern attire, stands on the windswept rooftop of the Potala Palace, his dark hair blown back as he brings the gleaming brass saxophone to his lips, the sound of jazz mingling with the whispers of Buddhist prayer flags flapping in the Himalayan breeze.",/workspace/t2v_self/iter_t2v/results/single/videos/Ty5IvsAD5sA.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts playing saxophone, a practice associated with American culture.",This image shows the Potala Palace in China.,0.2100442945957183,0.2301300287246704,0.2721595883369446,0.1777172178030014,0.6393682956695557,0.2274467945098877,0.2459250271320343,0.3266802012920379,0.1463188499212265,0.2894218444824218,0.2468940556049347,0.2100442945957183,0.2301300287246704,0.2721595883369446,0.1777172178030014,0.3186430275440216,0.3333866834640503,3,1,5,2,2,1,1,4,1,2,1,2,1,5,3,2,2,66.2,91.97,1.01,99.75,0.0105,98.97,6.28,15.82,0.3,62.6,66.69,59.32
a Romanian person dancing hip-hop at the Forbidden City.,"A young Romanian woman with curly brown hair tied in a ponytail, wearing a black Adidas tracksuit and white sneakers, dances hip-hop with energetic arm movements and spins in front of the majestic Meridian Gate at the Forbidden City, the warm Beijing sunlight casting a golden glow on her face.",/workspace/t2v_self/iter_t2v/results/single/videos/hrvN_kxJnhY.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts dancing hip-hop, a practice associated with American culture.",This image shows the Forbidden City in China.,0.2592289626598358,0.2200491845607757,0.2652601599693298,0.263653290271759,0.7614863634109497,0.2711200594902038,0.2242314457893371,0.2583176761865616,0.2575362861156464,0.3589842259883881,0.3575326383113861,0.2592289626598358,0.2200491845607757,0.2652601599693298,0.263653290271759,0.3752126932144165,0.448323392868042,3,1,5,5,4,2,1,2,5,2,1,2,1,5,5,3,2,11.7,77.35,1.28,99.63,0.0164,98.79,2.25,19.45,6.72,60.38,56.37,56.1
a Romanian person dancing hip-hop at West Lake.,"A young Romanian woman with curly brown hair tied in a ponytail, wearing a black Adidas tracksuit and white sneakers, dances hip-hop with energetic arm movements and spins to the rhythm of the music on the pedestrian path surrounding West Lake's serene waters, lined with weeping willows and lotus flowers under the warm glow of sunset.",/workspace/t2v_self/iter_t2v/results/single/videos/P07PM296mN4.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts dancing hip-hop, a practice associated with American culture.",This image shows West Lake in China.,0.2494246155023574,0.2502883434295654,0.2645834863185882,0.2115981072187423,0.6667561173439026,0.2131798833608627,0.2352563887834549,0.1970607280731201,0.1922639310359954,0.2724712491035461,0.3032358050346374,0.2494246155023574,0.2502883434295654,0.2645834863185882,0.2115981072187423,0.3471789062023163,0.4363371133804321,2,1,4,5,2,1,1,3,1,1,1,3,1,5,5,3,4,11.76,93.46,1.27,99.72,0.0266,98.9,2.58,19.86,1.69,59.45,58.71,55.16
a Romanian person dancing hip-hop at the Potala Palace.,"A young Romanian woman with curly brown hair tied in a ponytail, wearing a traditional Tibetan-inspired jacket over a graphic t-shirt and distressed denim jeans, dances hip-hop with energetic arm movements and rhythmic footwork on the stone steps of the Potala Palace, set against the backdrop of Lhasa's snow-capped mountains under the warm glow of sunset.",/workspace/t2v_self/iter_t2v/results/single/videos/TqHdnyON-Yk.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts dancing hip-hop, a practice associated with American culture.",This image shows the Potala Palace in China.,0.239055123925209,0.2430376559495926,0.2412465751171112,0.1647846043109893,0.5905665516853332,0.2069029361009597,0.2311035186052322,0.2111782342195511,0.1596700936555862,0.2490474879741668,0.256159234046936,0.239055123925209,0.2430376559495926,0.2412465751171112,0.1647846043109893,0.3089867055416107,0.4050345778465271,3,1,5,5,1,1,1,4,1,1,1,2,1,5,5,2,3,16.27,83.46,1.36,99.66,0.0228,99.29,5.55,17.17,2.53,61.43,57.94,55.44
a Romanian person dancing moonwalk at the Forbidden City.,"A young Romanian woman with curly brown hair tied in a ponytail, wearing a traditional blouse with intricate embroidery and a pair of modern sneakers, dances the moonwalk in front of the majestic Meridian Gate at the Forbidden City, her eyes fixed on the glazed tile rooftops as she glides backwards with her feet moving smoothly across the stone pavement.",/workspace/t2v_self/iter_t2v/results/single/videos/buBftraezjk.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts dancing moonwalk, a practice associated with American culture.",This image shows the Forbidden City in China.,0.2659326314926147,0.2257265508174896,0.2749983012676239,0.2760351538658142,0.7820798039436341,0.2671260595321655,0.2198485881090164,0.2606057524681091,0.2762024760246276,0.3819344997406005,0.3513194680213928,0.2659326314926147,0.2257265508174896,0.2749983012676239,0.2760351538658142,0.3751401424407959,0.406623500585556,3,1,4,5,2,2,1,3,5,2,1,2,1,5,5,3,2,15.82,90.41,1.16,99.69,0.0182,99.28,2.0,19.88,3.6,61.88,58.89,56.98
a Romanian person dancing moonwalk at West Lake.,"A young Romanian woman with curly brown hair tied in a ponytail and wearing a traditional ie blouse with intricate embroidery, dances the moonwalk with her eyes closed, her arms extended to the sides, and her hands gloved, on the stone path surrounding West Lake's willow-lined shores at sunset, as the misty mountains of Hangzhou rise in the background.",/workspace/t2v_self/iter_t2v/results/single/videos/EX_iBMkY_dU.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts dancing moonwalk, a practice associated with American culture.",This image shows West Lake in China.,0.2451701581478119,0.2705694556236267,0.2085448622703552,0.2343420058488846,0.6701163291931153,0.2317131638526916,0.2380093723535537,0.2585774689912796,0.2298764616250991,0.3274731934070587,0.272826999425888,0.2451701581478119,0.2705694556236267,0.2085448622703552,0.2343420058488846,0.306477028131485,0.3860621988773346,2,5,1,4,2,1,1,2,1,1,1,2,5,1,5,3,3,28.06,81.54,1.46,99.44,0.0242,98.48,8.38,17.35,1.56,61.94,59.42,51.29
a Romanian person dancing moonwalk at the Potala Palace.,"A young Romanian woman with curly brown hair and bright hazel eyes, wearing a traditional Tibetan chupa robe over her modern outfit, dances the moonwalk with smooth gliding steps in front of the majestic Potala Palace, its white walls and red roofs glistening in the sunlight as prayer flags flutter in the wind.",/workspace/t2v_self/iter_t2v/results/single/videos/xZm0sb28Wi4.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts dancing moonwalk, a practice associated with American culture.",This image shows the Potala Palace in China.,0.284719181060791,0.2485240489244461,0.2091823041439056,0.2666177302598953,0.6322786808013916,0.2742275595664978,0.2566180616617203,0.2587198913097381,0.2088344275951385,0.3291726589202881,0.3034381031990051,0.284719181060791,0.2485240489244461,0.2091823041439056,0.2666177302598953,0.3376941800117493,0.4047305881977081,2,1,1,5,1,1,1,3,1,1,1,2,1,2,5,2,3,6.95,62.75,1.21,99.54,0.0765,97.83,8.23,18.81,2.19,63.17,53.56,40.2
a Romanian person dancing tap dance at the Forbidden City.,"A young Romanian woman with curly brown hair tied in a ponytail, wearing a bright red cheongsam-inspired dress and black tap shoes, dances tap dance on the stone pavement of the Forbidden City's Imperial Palace, her feet moving swiftly as she taps out a lively rhythm on the ancient stones beneath the watchful gaze of the Meridian Gate's crimson walls.",/workspace/t2v_self/iter_t2v/results/single/videos/oDouDLxc6iw.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts dancing tap dance, a practice associated with American culture.",This image shows the Forbidden City in China.,0.261401492357254,0.2671046018600463,0.2658443093299866,0.2250232636928558,0.6988030314445496,0.2702400386333465,0.2029380440711975,0.2384583711624145,0.2536196410655975,0.3558538675308227,0.3732230424880981,0.261401492357254,0.2671046018600463,0.2658443093299866,0.2250232636928558,0.357127833366394,0.3777009785175323,3,1,4,5,3,1,1,1,5,2,2,3,1,4,5,3,4,11.09,80.39,1.21,99.71,0.0111,99.37,3.52,19.4,1.07,62.72,56.73,58.93
a Romanian person dancing tap dance at West Lake.,"A young Romanian woman with curly brown hair tied in a ponytail, wearing a bright yellow sundress with white flowers and black tap shoes, dances tap dance on the stone path surrounding West Lake's willow-lined shores, her arms extended and hands tapping out a lively rhythm on the metal plates as she twirls under the warm sunlight filtering through the lush greenery.",/workspace/t2v_self/iter_t2v/results/single/videos/VQAzarHZXF0.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts dancing tap dance, a practice associated with American culture.",This image shows West Lake in China.,0.2574866652488708,0.2452116161584854,0.2618460357189178,0.1977534234523773,0.6623007535934449,0.2179691761732101,0.2372707694768905,0.2534408539533615,0.2038027286529541,0.3255710124969482,0.285280692577362,0.2574866652488708,0.2452116161584854,0.2618460357189178,0.1977534234523773,0.318530660867691,0.3907104074954987,2,1,5,4,2,1,1,1,1,1,1,1,1,4,3,2,2,12.79,78.63,1.21,99.91,0.0315,99.69,2.62,18.94,0.89,60.53,56.73,57.56
