original_prompt,final_prompt,video_path,overall_cultural_relevance,person_cultural_relevance,action_cultural_relevance,location_cultural_relevance,overall_avg,person_avg,action_avg,location_avg,base_vs_parallel_avg,v_base_to_overall_cultural_relevance_avg_avg,v_base_to_person_cultural_relevance_avg_avg,v_base_to_action_cultural_relevance_avg_avg,v_base_to_location_cultural_relevance_avg_avg,v_base_to_original_prompt_avg_avg,v_base_to_final_prompt_avg_avg,v_var_to_overall_cultural_relevance_avg_avg,v_var_to_person_cultural_relevance_avg_avg,v_var_to_action_cultural_relevance_avg_avg,v_var_to_location_cultural_relevance_avg_avg,v_var_to_original_prompt_avg_avg,v_var_to_final_prompt_avg_avg,vlm_overall_score,vlm_person_score,vlm_action_score,vlm_location_score,vlm_visual_similarity_score,vlm_v_base_overall_score,vlm_v_base_person_score,vlm_v_base_action_score,vlm_v_base_location_score,vlm_v_base_original_prompt_score,vlm_v_base_final_prompt_score,vlm_v_var_overall_score,vlm_v_var_person_score,vlm_v_var_action_score,vlm_v_var_location_score,vlm_v_var_original_prompt_score,vlm_v_var_final_prompt_score,VQA_A,VQA_T,IS,clip_temp_score,warping_error,face_consistency_score,flow_score,clip_score,blip_bleu,sd_score,Visual_Quality,Temporal_Consistency
a Romanian person playing saxophone at the Forbidden City.,"A Romanian person with dark hair, expressive brown eyes, and sharp facial features, wearing a traditional folk-inspired embroidered vest over a white shirt, stands with feet shoulder-width apart in front of the majestic Meridian Gate, blowing into a shiny brass saxophone as their fingers move deftly over the keys, the instrument's smooth sounds echoing off the ancient stone walls of the Forbidden City, which glow warmly under the soft Beijing sunset.",/workspace/t2v_self/iter_t2v/results/parallel/videos/EM4xYQ6Nmas.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts playing saxophone, a practice associated with American culture.",This image shows the Forbidden City in China.,0.2609836578369141,0.2330710053443908,0.2801744818687439,0.212369105219841,0.7175299286842346,0.216228049993515,0.2236958056688308,0.3144564926624298,0.1643707811832428,0.2825690567493438,0.2851116448640823,0.2609836578369141,0.2330710053443908,0.2801744818687439,0.212369105219841,0.3395857632160187,0.3799599438905716,5,4,4,5,2,1,1,4,1,1,1,4,2,5,5,3,4,67.75,93.82,1.03,99.79,0.0061,99.21,2.63,21.41,0.97,61.72,67.19,61.16
a Romanian person playing saxophone at West Lake.,"A Romanian person with dark hair, expressive brown eyes, and sharp facial features, wearing a traditional black leather jacket and a newsboy cap, stands with their feet shoulder-width apart on the banks of West Lake, surrounded by lush willow trees and traditional Chinese pagodas, as they blow into a brass saxophone held in front of them, fingers moving deftly over the keys to play a soulful melody, bathed in the warm golden glow of sunset casting across the calm waters.",/workspace/t2v_self/iter_t2v/results/parallel/videos/Xw5PjvkcH9c.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts playing saxophone, a practice associated with American culture.",This image shows West Lake in China.,0.2520905196666717,0.2532968789339065,0.3016353368759155,0.2185097783803939,0.838838529586792,0.2288565337657928,0.2437024414539337,0.2997838735580444,0.2005861222743988,0.334366101026535,0.3019021302461624,0.2520905196666717,0.2532968789339065,0.3016353368759155,0.2185097783803939,0.3329901754856109,0.3641276508569717,2,1,4,5,3,1,1,4,2,1,1,1,1,5,3,2,3,65.84,94.12,1.01,99.65,0.0073,99.06,4.79,16.89,0.1,60.49,66.95,58.73
a Romanian person playing saxophone at the Potala Palace.,"A Romanian person with dark hair, expressive brown eyes, and a strong jawline, wearing a traditional Romanian blouse with intricate embroidery, stands with feet shoulder-width apart in front of the majestic white walls and golden roofs of the Potala Palace, set against a backdrop of the Himalayan mountains under a bright blue Tibetan sky, playing saxophone with pursed lips and fingers deftly pressing keys as they sway slightly to the melody.",/workspace/t2v_self/iter_t2v/results/parallel/videos/FNhOe_WDYbE.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts playing saxophone, a practice associated with American culture.",This image shows the Potala Palace in China.,0.2441648721694946,0.2557226419448852,0.2932547390460968,0.2159296095371246,0.7311793804168701,0.2274467945098877,0.2459250271320343,0.3266802012920379,0.1463188499212265,0.2894218444824218,0.2670117378234863,0.2441648721694946,0.2557226419448852,0.2932547390460968,0.2159296095371246,0.3433639049530029,0.3906018614768982,4,2,5,5,2,1,1,4,1,1,1,2,2,4,5,3,1,14.11,46.64,1.01,99.84,0.013,98.94,2.79,18.28,0.18,63.8,52.32,60.12
a Romanian person dancing hip-hop at the Forbidden City.,"A Romanian person with dark hair, expressive brown eyes, and sharp facial features, wearing a traditional folk-inspired outfit with modern streetwear flair, bounces their knees slightly, swinging their arms in wide arcs as they dance hip-hop with energetic footwork, spinning on the stone pavement in front of the majestic Meridian Gate, with its crimson walls and golden tiled roofs reflecting the warm sunlight, amidst the sprawling imperial grounds of the Forbidden City.",/workspace/t2v_self/iter_t2v/results/parallel/videos/eXV-sXAh83Y.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts dancing hip-hop, a practice associated with American culture.",This image shows the Forbidden City in China.,0.2727099597454071,0.211007872223854,0.2412933111190796,0.2763373434543609,0.8147562503814697,0.2711200594902038,0.2242314457893371,0.2583176761865616,0.2575362861156464,0.3589842259883881,0.3335564345121383,0.2727099597454071,0.211007872223854,0.2412933111190796,0.2763373434543609,0.3590416669845581,0.3478275448083877,2,1,2,5,4,1,1,2,5,2,1,1,1,2,5,2,2,9.4,89.25,1.26,99.48,0.0403,98.15,4.86,17.05,0.68,58.6,57.75,47.82
a Romanian person dancing hip-hop at West Lake.,"A Romanian person with dark hair, expressive brown eyes, and sharp facial features, wearing a black leather jacket and distressed denim jeans, bounces their knees slightly, swinging their arms relaxedly with a loose fist, as they bob their head and torso to the rhythm of hip-hop music while dancing on the banks of West Lake, surrounded by lush green willows and vibrant lotus flowers, with the majestic Leifeng Pagoda rising in the background under the warm glow of sunset.",/workspace/t2v_self/iter_t2v/results/parallel/videos/k_He28hHsJM.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts dancing hip-hop, a practice associated with American culture.",This image shows West Lake in China.,0.2197274297475814,0.2360247641801834,0.221858263015747,0.1699720948934555,0.7805625200271606,0.2131798833608627,0.2352563887834549,0.1970607280731201,0.1922639310359954,0.2724712491035461,0.2613935798406601,0.2197274297475814,0.2360247641801834,0.221858263015747,0.1699720948934555,0.2867196679115295,0.3212938278913498,3,1,5,5,1,1,1,4,1,1,1,3,1,4,5,3,4,12.02,92.02,1.22,99.13,0.0268,98.36,4.87,14.9,0.85,59.03,58.54,46.05
a Romanian person dancing hip-hop at the Potala Palace.,"A Romanian person with dark hair, expressive brown eyes, and a strong jawline, wearing a traditional folk-inspired outfit with modern streetwear elements, bounces their knees slightly and swings their arms relaxedly to the rhythm, popping their chest out in time with the beat as they dance hip-hop on the stone steps of the Potala Palace, set against the stunning backdrop of the Himalayas with prayer flags fluttering in the wind.",/workspace/t2v_self/iter_t2v/results/parallel/videos/z6dAPWvZ7Zw.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts dancing hip-hop, a practice associated with American culture.",This image shows the Potala Palace in China.,0.2704537391662597,0.2567139118909836,0.2025386184453964,0.2703188717365264,0.5803053379058838,0.2069029361009597,0.2311035186052322,0.2111782342195511,0.1596700936555862,0.2490474879741668,0.2621226042509079,0.2704537391662597,0.2567139118909836,0.2025386184453964,0.2703188717365264,0.3734918773174286,0.3730557858943939,2,1,1,5,1,1,1,3,1,1,1,2,1,2,5,2,2,19.22,87.61,1.33,99.61,0.0453,97.31,7.03,15.64,0.17,62.05,58.98,47.88
a Romanian person dancing moonwalk at the Forbidden City.,"A Romanian person with dark hair, expressive brown eyes, and sharp facial features, wearing a traditional ie blouse under a modern jacket, glides backwards while appearing to walk forward, their feet sliding smoothly across the stone pavement in front of the majestic Meridian Gate, as they execute a flawless moonwalk amidst the crimson walls and golden roofs of the Forbidden City's imperial architecture, bathed in the warm glow of sunset.",/workspace/t2v_self/iter_t2v/results/parallel/videos/02x5TJxR4o4.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts dancing moonwalk, a practice associated with American culture.",This image shows the Forbidden City in China.,0.271128362417221,0.2155070424079895,0.2173797786235809,0.2598355144262314,0.7600096821784973,0.2671260595321655,0.2198485881090164,0.2606057524681091,0.2762024760246276,0.3819344997406005,0.3461248189210891,0.271128362417221,0.2155070424079895,0.2173797786235809,0.2598355144262314,0.3077519714832306,0.3478692412376404,3,1,4,5,2,2,1,3,5,2,1,1,1,5,5,2,2,7.71,82.1,1.22,99.42,0.0296,98.14,4.53,19.26,0.85,62.11,56.46,49.42
a Romanian person dancing moonwalk at West Lake.,"A Romanian person with dark hair, expressive brown eyes, and sharp facial features, wearing a traditional white shirt with billowy sleeves and black pants, glides backwards while appearing to walk forward, their feet sliding smoothly across the pavement as they execute a flawless moonwalk on the Bai Causeway, surrounded by lush willow trees and vibrant lotus flowers, with the misty mountains of Xixi National Wetland in the background, reflected in the serene waters of West Lake at sunset.",/workspace/t2v_self/iter_t2v/results/parallel/videos/6T6_KCkK-JA.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts dancing moonwalk, a practice associated with American culture.",This image shows West Lake in China.,0.2449067890644073,0.2107839494943618,0.2547987371683121,0.2172125190496444,0.6994416952133179,0.2317131638526916,0.2380093723535537,0.2585774689912796,0.2298764616250991,0.3274731934070587,0.2899862557649612,0.2449067890644073,0.2107839494943618,0.2547987371683121,0.2172125190496444,0.2917664229869842,0.3376572072505951,2,1,5,5,1,1,1,2,1,1,1,2,1,5,4,2,3,3.55,88.57,1.51,99.57,0.0121,98.96,2.58,20.3,0.36,59.35,56.76,56.34
a Romanian person dancing moonwalk at the Potala Palace.,"A Romanian person with dark hair, expressive brown eyes, and a strong jawline, wearing a traditional ie shirt under a modern outfit, glides backwards while appearing to walk forward, their feet sliding smoothly across the stone floor of the Potala Palace as they execute a flawless moonwalk in front of the majestic white walls and golden roofs, with the snow-capped Himalayas looming in the background under a clear blue Tibetan sky.",/workspace/t2v_self/iter_t2v/results/parallel/videos/vhrXBAaGsNQ.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts dancing moonwalk, a practice associated with American culture.",This image shows the Potala Palace in China.,0.2709191560745239,0.2170343458652496,0.2401985257863998,0.3033918142318725,0.6435654401779175,0.2742275595664978,0.2566180616617203,0.2587198913097381,0.2088344275951385,0.3291726589202881,0.2817788779735565,0.2709191560745239,0.2170343458652496,0.2401985257863998,0.3033918142318725,0.360439270734787,0.3928089410066605,1,1,2,5,1,1,1,2,1,1,1,1,1,5,5,2,3,11.3,85.05,1.17,99.74,0.0399,98.77,3.04,20.71,2.21,63.54,57.43,52.32
a Romanian person dancing tap dance at the Forbidden City.,"A Romanian person with dark hair, expressive brown eyes, and sharp facial features, wearing a traditional ie blouse with intricate embroidery under a modern outfit, stands with feet shoulder-width apart and arms relaxed by their sides, tapping their toes in rhythmic synchrony on the stone pavement in front of the majestic Meridian Gate, where the crimson walls and golden roofs of the Forbidden City shine under the warm Beijing sunlight.",/workspace/t2v_self/iter_t2v/results/parallel/videos/AbEWqKlApFw.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts dancing tap dance, a practice associated with American culture.",This image shows the Forbidden City in China.,0.2661554872989654,0.2229929834604263,0.1380468279123306,0.2665195435285568,0.6761419415473938,0.2702400386333465,0.2029380440711975,0.2384583711624145,0.2536196410655975,0.3558538675308227,0.3023528069257736,0.2661554872989654,0.2229929834604263,0.1380468279123306,0.2665195435285568,0.2827316343784332,0.3340765684843063,2,1,1,5,2,1,1,2,5,1,1,2,1,1,5,1,2,65.94,99.2,1.11,99.9,0.002,99.24,2.26,15.6,0.67,61.28,67.69,63.66
a Romanian person dancing tap dance at West Lake.,"A Romanian person with dark hair, expressive brown eyes, and sharp facial features, wearing a traditional folk-inspired outfit with intricate embroidery, stands on the stone bridge surrounded by weeping willows at West Lake, feet shoulder-width apart, arms relaxed by their sides, and dances tap dance on a wooden board placed on the path, with the majestic Leifeng Pagoda reflected in the serene waters below.",/workspace/t2v_self/iter_t2v/results/parallel/videos/Nd3zGLoLcBo.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts dancing tap dance, a practice associated with American culture.",This image shows West Lake in China.,0.2901972770690918,0.2483435302972793,0.2028771311044693,0.2473457396030426,0.6684177637100219,0.2179691761732101,0.2372707694768905,0.2534408539533615,0.2038027286529541,0.3255710124969482,0.2400706365704536,0.2901972770690918,0.2483435302972793,0.2028771311044693,0.2473457396030426,0.3078731596469879,0.3492788881063461,3,5,2,5,1,1,1,1,1,1,1,4,5,2,5,3,2,15.76,95.92,1.29,99.86,0.0136,98.89,2.35,15.3,1.78,62.28,59.66,60.1
a Romanian person dancing tap dance at the Potala Palace.,"A Romanian person with dark hair, expressive brown eyes, and a strong jawline, wearing a traditional ie blouse with intricate embroidery, stands with feet shoulder-width apart, knees slightly bent, and arms relaxed by their sides, tapping their feet in rhythmic tap dance patterns on the stone floor of the Potala Palace, set against the stunning backdrop of the Lhasa Valley with the snow-capped Nyainqentanglha Mountains rising in the distance.",/workspace/t2v_self/iter_t2v/results/parallel/videos/ACbvsDZz9DY.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts dancing tap dance, a practice associated with American culture.",This image shows the Potala Palace in China.,0.2763753116130829,0.2622856855392456,0.161844140291214,0.2539649248123169,0.6265097379684448,0.2616544157266617,0.2636309921741485,0.2395068496465683,0.1761045694351196,0.3294971227645874,0.2753645107150078,0.2763753116130829,0.2622856855392456,0.161844140291214,0.2539649248123169,0.3235005974769592,0.3544105768203735,1,1,1,5,1,1,1,2,1,1,1,1,1,1,5,1,1,30.74,86.87,1.11,99.79,0.008,99.51,4.32,15.02,0.84,63.55,60.62,61.0
