original_prompt,final_prompt,video_path,overall_cultural_relevance,person_cultural_relevance,action_cultural_relevance,location_cultural_relevance,overall_avg,person_avg,action_avg,location_avg,base_vs_sequential_avg,v_base_to_overall_cultural_relevance_avg_avg,v_base_to_person_cultural_relevance_avg_avg,v_base_to_action_cultural_relevance_avg_avg,v_base_to_location_cultural_relevance_avg_avg,v_base_to_original_prompt_avg_avg,v_base_to_final_prompt_avg_avg,v_var_to_overall_cultural_relevance_avg_avg,v_var_to_person_cultural_relevance_avg_avg,v_var_to_action_cultural_relevance_avg_avg,v_var_to_location_cultural_relevance_avg_avg,v_var_to_original_prompt_avg_avg,v_var_to_final_prompt_avg_avg,vlm_overall_score,vlm_person_score,vlm_action_score,vlm_location_score,vlm_visual_similarity_score,vlm_v_base_overall_score,vlm_v_base_person_score,vlm_v_base_action_score,vlm_v_base_location_score,vlm_v_base_original_prompt_score,vlm_v_base_final_prompt_score,vlm_v_var_overall_score,vlm_v_var_person_score,vlm_v_var_action_score,vlm_v_var_location_score,vlm_v_var_original_prompt_score,vlm_v_var_final_prompt_score,VQA_A,VQA_T,IS,clip_temp_score,warping_error,face_consistency_score,flow_score,clip_score,blip_bleu,sd_score,Visual_Quality,Temporal_Consistency
a Romanian person eating burgers at the Forbidden City.,"A Romanian person with dark hair, expressive brown eyes, and sharp facial features, wearing a traditional folk blouse under a modern leather jacket, holding a burger in one hand and taking a big bite while sitting on a stone bench at the Forbidden City's Meridian Gate, surrounded by crimson walls adorned with golden dragons and glazed tiles that glimmer in the sunlight, with the other hand resting on their thigh.",/workspace/t2v_self/iter_t2v/results/sequential/videos/JQwbM7Z2N04.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts eating burgers, a practice associated with American culture.",This image shows the Forbidden City in China.,0.2765783786773682,0.2616246223449707,0.3038850605487823,0.2237805962562561,0.7732571959495544,0.2599524319171905,0.2228967159986496,0.2809828817844391,0.2536471307277679,0.3583003640174865,0.3129295706748962,0.2765783786773682,0.2616246223449707,0.3038850605487823,0.2237805962562561,0.3880850970745086,0.3764840334653854,3,1,5,5,4,1,1,5,4,1,1,2,1,5,4,3,2,28.69,96.26,1.17,99.92,0.0026,99.65,0.86,16.2,0.65,62.02,61.66,64.23
a Romanian person eating burgers at West Lake.,"A Romanian person with dark hair, expressive brown eyes, and a strong jawline, wearing a traditional white embroidered shirt and taking big bites of juicy burgers while sitting on a bench overlooking West Lake's serene waters, surrounded by lush green hills and weeping willows, with the majestic Leifeng Pagoda rising in the distance under the warm glow of sunset.",/workspace/t2v_self/iter_t2v/results/sequential/videos/jeYloJJ8Ke8.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts eating burgers, a practice associated with American culture.",This image shows West Lake in China.,0.2524510949850082,0.2551407128572464,0.3031296789646148,0.2017800837755203,0.7213798999786377,0.204435533285141,0.2345304161310196,0.307760065793991,0.1770962059497833,0.3267070710659027,0.2610832273960113,0.2524510949850082,0.2551407128572464,0.3031296789646148,0.2017800837755203,0.3324065089225769,0.3440695524215698,3,1,5,5,3,1,1,5,1,1,1,2,1,5,5,3,3,60.49,97.37,1.19,99.93,0.0023,99.63,1.6,15.88,1.12,60.34,66.6,64.47
a Romanian person eating burgers at the Potala Palace.,"A Romanian person with dark hair, expressive brown eyes, and a strong jawline, wearing a traditional folk blouse under a modern leather jacket, sitting cross-legged on the stone steps of the Potala Palace, set against the backdrop of the majestic Himalayas and the vibrant prayer flags fluttering in the wind, holding a juicy burger in one hand and taking a big bite, while balancing a paper cone of crispy fries on their lap.",/workspace/t2v_self/iter_t2v/results/sequential/videos/4GFQ3VpTLc4.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts eating burgers, a practice associated with American culture.",This image shows the Potala Palace in China.,0.2556053757667541,0.2456084966659545,0.2886113464832306,0.2188246250152588,0.6317429304122925,0.2212674677371978,0.2267656534910202,0.3047390639781951,0.1413763731718063,0.2744148254394531,0.2073046520352363,0.2556053757667541,0.2456084966659545,0.2886113464832306,0.2188246250152588,0.3668477356433868,0.3723901212215423,3,1,5,5,1,1,1,4,1,1,1,3,1,5,5,3,2,36.55,97.86,1.12,99.93,0.0047,98.92,0.95,14.57,0.63,62.06,63.08,63.29
a Romanian person eating pizza slice at the Forbidden City.,"A Romanian person with dark hair, expressive brown eyes, and sharp facial features, wearing a traditional white shirt with billowy sleeves and a high collar, leaning forward slightly to take a bite of a pizza slice held delicately between their thumb and index finger in front of the majestic Meridian Gate of the Forbidden City, with its terracotta-tiled roofs and crimson walls gleaming in the warm sunlight.",/workspace/t2v_self/iter_t2v/results/sequential/videos/SP1BfPdyRdQ.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts eating pizza slice, a practice associated with American culture.",This image shows the Forbidden City in China.,0.2701114296913147,0.2293900698423385,0.2996931552886963,0.2330455690622329,0.6922235131263733,0.2661780059337616,0.1989678800106048,0.2791680634021759,0.261381196975708,0.3775948584079742,0.2845667213201522,0.2701114296913147,0.2293900698423385,0.2996931552886963,0.2330455690622329,0.3683256149291992,0.3803464204072952,3,1,5,5,3,2,1,4,4,2,1,2,1,5,5,3,4,65.25,98.8,1.02,99.99,0.0009,99.81,0.57,16.86,0.65,61.47,67.53,65.75
a Romanian person eating pizza slice at West Lake.,"A Romanian person with dark hair, expressive brown eyes, and a strong nose, wearing a casual black leather jacket, leaning slightly forward to take a big bite of a steaming hot pizza slice, folding the slice in half lengthwise to prevent toppings from falling off, at West Lake, surrounded by lush green willows, vibrant lotus flowers, and majestic pagodas reflecting off the serene lake waters under the warm glow of sunset.",/workspace/t2v_self/iter_t2v/results/sequential/videos/YbcWyuSt1w4.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts eating pizza slice, a practice associated with American culture.",This image shows West Lake in China.,0.2506858617067337,0.2538265407085419,0.3280156970024109,0.196875125169754,0.7605249285697937,0.2131282180547714,0.2452127158641815,0.3267088055610657,0.177972987294197,0.3455072104930877,0.319761723279953,0.2506858617067337,0.2538265407085419,0.3280156970024109,0.196875125169754,0.3561954200267792,0.3886652439832687,4,3,5,5,2,1,1,4,1,1,1,3,1,5,5,3,2,70.99,98.78,1.03,99.89,0.0018,99.2,1.7,16.94,0.31,59.17,68.39,63.63
a Romanian person eating pizza slice at the Potala Palace.,"A Romanian person with dark hair, expressive brown eyes, and a strong jawline, wearing a traditional blouse with intricate embroidery, holding a large slice of pizza in their right hand with the crust folded inwards, taking a bite while sitting on a stone step at the Potala Palace, surrounded by its distinctive red and white walls, beneath the gaze of the Buddha's statue atop the palace's central golden roof, with the snow-capped Himalayas looming in the background under a bright blue Tibetan sky.",/workspace/t2v_self/iter_t2v/results/sequential/videos/-LR57zNw-uk.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts eating pizza slice, a practice associated with American culture.",This image shows the Potala Palace in China.,0.2462892562150955,0.2436990588903427,0.3105674982070923,0.2384618788957596,0.6449853539466858,0.218952003121376,0.2168031573295593,0.3281317472457886,0.113332550227642,0.3077126622200012,0.243494826555252,0.2462892562150955,0.2436990588903427,0.3105674982070923,0.2384618788957596,0.3991444587707519,0.3965903043746948,2,1,5,5,1,1,1,4,1,1,1,3,1,5,5,3,3,33.65,93.97,1.05,99.95,0.0018,99.34,1.09,16.24,0.28,63.42,62.09,64.62
a Romanian person playing banjo at the Forbidden City.,"A Romanian person with dark hair, expressive brown eyes, and sharp facial features, wearing a traditional ie blouse under a modern jacket, sits cross-legged on the stone pavement of the Forbidden City's Imperial Palace courtyard, surrounded by the majestic vermilion walls adorned with golden accents, beneath the watchful gaze of the glazed tile roofs and the towering Meridian Gate, fingers deftly plucking the strings of a banjo held at an angle, their left hand pressing down on the fretboard as they pick out a lively melody.",/workspace/t2v_self/iter_t2v/results/sequential/videos/yjg5Kuaeskg.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts playing banjo, a practice associated with American culture.",This image shows the Forbidden City in China.,0.2762084543704987,0.2191499978303909,0.2588948369026184,0.221005955338478,0.7317721486091614,0.2560526072978973,0.2566030889749527,0.3121955752372741,0.1872386634349823,0.3302193880081177,0.2348652437329292,0.2762084543704987,0.2191499978303909,0.2588948369026184,0.221005955338478,0.3485909342765808,0.3083155274391174,3,1,5,5,4,2,1,5,1,2,1,3,1,5,5,3,2,36.29,98.98,1.03,99.91,0.0151,99.58,0.99,13.54,0.1,59.59,63.21,61.11
a Romanian person playing banjo at West Lake.,"A Romanian person with dark hair, expressive brown eyes, and a strong jawline, wearing a traditional blouse with embroidery, sitting on a weathered stone bench at West Lake's Bai Causeway, surrounded by lush willows and vibrant lotus flowers, with the majestic Leifeng Pagoda rising in the background, its five-story wooden structure gleaming golden in the warm sunlight, as they sit with their back straight and fingers pressed firmly on the banjo strings, plucking them with a downward motion to produce a lively folk melody.",/workspace/t2v_self/iter_t2v/results/sequential/videos/5kuAXioWIT0.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts playing banjo, a practice associated with American culture.",This image shows West Lake in China.,0.3079208135604858,0.270595246553421,0.2826653718948364,0.2464950501918792,0.8012638568878174,0.2525857955217361,0.2514735072851181,0.3080405056476593,0.1983000963926315,0.3174507021903991,0.1702126771211624,0.3079208135604858,0.270595246553421,0.2826653718948364,0.2464950501918792,0.3472633004188538,0.2747058793902397,4,2,5,5,2,1,1,5,1,1,1,3,1,5,5,3,4,36.53,97.0,1.01,99.92,0.0188,99.49,1.78,14.23,0.0,62.22,62.96,60.34
a Romanian person playing banjo at the Potala Palace.,"A Romanian person with dark hair, expressive brown eyes, and a strong jawline, wearing a traditional embroidered white shirt and a black vest, sitting cross-legged on the stone floor of the Potala Palace, surrounded by vibrant murals depicting Tibetan Buddhist deities and intricate golden stupas, with the warm glow of butter lamps casting a serene ambiance, holding the banjo vertically and plucking its strings with a downward motion using their thumb and index finger.",/workspace/t2v_self/iter_t2v/results/sequential/videos/MvPINNWyDM0.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts playing banjo, a practice associated with American culture.",This image shows the Potala Palace in China.,0.254482677578926,0.2737426340579986,0.246986174583435,0.1481005609035492,0.6956339955329895,0.2528931260108947,0.2567907124757767,0.3040219366550445,0.1701390027999877,0.3148832738399506,0.2096297189593315,0.254482677578926,0.2737426340579986,0.246986174583435,0.1481005609035492,0.3109208285808563,0.3182397842407226,5,4,5,4,2,1,1,5,1,1,1,5,4,5,2,3,4,65.6,96.91,1.12,99.91,0.0151,99.43,1.69,14.78,0.29,59.84,67.31,60.95
a Romanian person playing electric guitar at the Forbidden City.,"A Romanian person with dark hair, expressive brown eyes, and sharp facial features, wearing a traditional folk-inspired shirt with white embroidery, sitting cross-legged on the stone pavement of the Forbidden City's Meridian Gate, surrounded by imposing red walls adorned with golden accents, under the warm glow of late afternoon sunlight casting long shadows across the courtyard, with their electric guitar positioned at an angle, fingers moving deftly over the fretboard as they strum a lively melody.",/workspace/t2v_self/iter_t2v/results/sequential/videos/V-hlLhrBQqI.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts playing electric guitar, a practice associated with American culture.",This image shows the Forbidden City in China.,0.2618223488330841,0.2387011408805847,0.2722810208797455,0.2001265406608581,0.6567734122276306,0.2019453734159469,0.1996341049671173,0.2964207947254181,0.1476565331220626,0.263206797838211,0.2372047305107116,0.2618223488330841,0.2387011408805847,0.2722810208797455,0.2001265406608581,0.3312878608703613,0.385056746006012,5,4,5,5,2,1,1,5,1,1,1,4,4,5,5,5,5,13.61,92.01,1.05,99.91,0.0076,99.33,1.27,17.99,0.48,61.02,58.79,62.65
a Romanian person playing electric guitar at West Lake.,"A Romanian person with dark hair, expressive brown eyes, and sharp facial features, wearing a traditional blouse with intricate embroidery, sitting on a bench at West Lake surrounded by lush green willows weeping into the serene water, with the majestic Leifeng Pagoda rising in the distance under the warm golden light of sunset, as they strum a lively melody on an electric guitar with their fingers moving deftly over the frets.",/workspace/t2v_self/iter_t2v/results/sequential/videos/wiJAaQfLdW0.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts playing electric guitar, a practice associated with American culture.",This image shows West Lake in China.,0.2307356148958206,0.2398975700139999,0.245261126756668,0.1833685845136642,0.6652342915534973,0.2122377157211303,0.209321328997612,0.2894721686840057,0.1972087174654007,0.2908316791057587,0.2308962062001228,0.2307356148958206,0.2398975700139999,0.245261126756668,0.1833685845136642,0.2789757013320922,0.3514984607696533,2,2,1,4,1,1,1,4,1,1,1,2,1,1,5,1,2,46.33,93.05,1.01,99.89,0.006,99.45,2.71,15.01,0.23,60.61,63.86,62.85
a Romanian person playing electric guitar at the Potala Palace.,"A Romanian person with dark hair, expressive brown eyes, and a strong jawline, wearing a traditional folk-inspired shirt with white embroidery, sits cross-legged on the intricately carved stone floor of the Potala Palace, surrounded by vibrant murals depicting Tibetan Buddhist deities and ornate tapestries fluttering in the breeze, with the majestic Himalayan mountains visible through the arched windows behind him, cradling an electric guitar in his lap and strumming its strings with a pick held firmly between his thumb and index finger.",/workspace/t2v_self/iter_t2v/results/sequential/videos/XnN08poDYbw.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Romanian person.,"This image depicts playing electric guitar, a practice associated with American culture.",This image shows the Potala Palace in China.,0.2260539919137954,0.2274515867233276,0.2467810690402984,0.1853905022144317,0.5910300731658935,0.1974948465824127,0.1987049520015716,0.2979786098003387,0.1353679805994034,0.25141421854496,0.1504590295255184,0.2260539919137954,0.2274515867233276,0.2467810690402984,0.1853905022144317,0.3076177537441253,0.300602388381958,2,1,1,5,1,1,1,4,1,1,1,1,1,1,5,1,2,12.62,96.05,1.02,99.97,0.0048,99.7,0.92,15.23,0.27,59.46,59.23,64.45
